Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-10-01,71.75,71.85,71.75,71.85,1238
2012-10-02,71.75,71.9,71.75,71.9,1040
2012-10-03,71.85,71.9,71.85,71.85,783
2012-10-04,71.85,71.9,71.85,71.9,2119
2012-10-05,71.9,71.9,71.2,71.6,550
2012-10-08,71.2,71.6,71.2,71.6,770
2012-10-09,71.6,71.85,71.6,71.7,1281
2012-10-10,71.7,71.8,71.5,71.5,884
2012-10-11,71.5,71.9,71.5,71.7,1037
2012-10-12,71.75,71.95,71.75,71.9,919
2012-10-15,71.75,71.9,71.75,71.9,1347
2012-10-16,71.9,71.95,71.9,71.95,2558
2012-10-17,71.95,71.95,71.9,71.9,972
2012-10-18,71.9,71.9,71.85,71.85,688
2012-10-19,71.4,71.95,70.75,71.7,1703
2012-10-22,71.7,71.7,71.5,71.7,1396
2012-10-23,72,72,71.7,71.7,565
2012-10-24,71.7,72,71.7,71.9,1745
2012-10-25,72,72.1,71.9,72,1219
2012-10-26,72,72,72,72,911
2012-10-29,72,72,71.05,72,1272
2012-10-30,72,72,71.8,72,990
2012-10-31,71.8,72,71.8,72,822
2012-11-02,72,72,71.9,72,298
2012-11-05,71.9,72,71.1,71.6,883
2012-11-06,71.7,72.5,71.6,71.85,1446
2012-11-07,71.8,72.05,71.5,72,1030
2012-11-08,72,72.1,72,72.1,3021
2012-11-09,71.6,72,71.6,72,554
2012-11-12,71.8,71.8,71.6,71.6,577
2012-11-13,71.6,71.6,71.3,71.4,431
2012-11-14,71.4,71.4,70.4,70.4,510
2012-11-15,70.15,70.4,67.2,70,243
2012-11-16,69.5,69.5,67.2,67.2,374
2012-11-19,67.25,67.5,65,65.3,724
2012-11-20,65,66.9,63.05,65.5,824
2012-11-21,65.5,65.5,64.3,64.9,467
2012-11-22,64.35,64.35,60.3,63.1,835
2012-11-23,62.15,62.5,60.6,61.3,817
2012-11-26,60.2,61.05,59,60.9,1158
2012-11-27,59.05,60.85,59,60.65,914
2012-11-28,59.1,60.65,59.1,60.65,502
2012-11-29,60,64,60,61.2,1459
2012-11-30,60.65,63,60.55,63,879
2012-12-03,61.6,63,61.6,62.85,559
2012-12-04,61.05,62.85,61.05,62,1130
2012-12-05,61.25,62,61.25,61.9,910
2012-12-06,61.8,61.8,60.1,60.45,1094
2012-12-07,60.45,61,60,60,538
2012-12-10,59.25,60.95,58.4,59.95,821
2012-12-11,59,59,58,58,2268
2012-12-12,57.65,57.9,55.4,57,2098
2012-12-13,57,58.4,57,58,1321
2012-12-14,57.7,58,57.5,58,479
2012-12-17,57.3,57.9,57.25,57.25,671
2012-12-18,57.2,58,55.8,56.25,1092
2012-12-19,56.2,56.2,55.05,55.6,821
2012-12-20,55.6,55.6,55,55.1,870
2012-12-21,54.5,55,54.1,54.2,367
2012-12-27,53,55,52.1,53.6,1134
2012-12-28,53.6,54.85,53.2,54.85,665
2013-01-02,54.7,57,54.2,56,841
2013-01-03,55.6,56.85,55.6,55.6,217
2013-01-04,55.6,55.6,55.1,55.1,105
2013-01-07,55.1,55.95,55,55.95,211
2013-01-08,55.05,56.75,55.05,55.95,348
2013-01-09,55,55.5,55,55.5,315
2013-01-10,55,55.4,54,55.4,754
2013-01-11,55.35,56.45,55.35,55.45,671
2013-01-14,54.5,59.9,54.5,59.55,2173
2013-01-15,59.55,59.55,57.2,57.45,123
2013-01-16,57.05,57.5,57.05,57.35,177
2013-01-17,57.3,59,57.3,57.4,431
2013-01-18,58,59,58,58.1,590
2013-01-21,58,58,57.15,58,255
2013-01-22,57.65,58.9,57.5,58.45,416
2013-01-23,58.45,58.45,57.35,57.4,339
2013-01-24,57.35,58,57,58,910
2013-01-25,58,58,55.55,57.1,383
2013-01-28,56.15,56.5,55.85,56.1,278
2013-01-29,55.85,57.35,55.85,56.2,365
2013-01-30,56.1,57,56.1,57,35
2013-01-31,56.95,56.95,55.3,56.9,153
2013-02-01,55.3,56.9,55.3,55.45,160
2013-02-04,55.45,56.95,55,55.4,757
2013-02-05,55.4,55.95,55,55.95,234
2013-02-06,55.15,55.9,55.15,55.9,185
2013-02-07,55.2,55.9,55.1,55.2,265
2013-02-08,55,55.9,55,55.3,507
2013-02-11,55.25,55.65,55.25,55.5,312
2013-02-12,55.45,55.85,55.1,55.1,308
2013-02-13,55,55,55,55,610
2013-02-14,55,55.5,54.5,55,301
2013-02-15,55,55,54.5,54.5,198
2013-02-18,54.5,55,54.5,55,67
2013-02-19,54.85,55.6,54.5,54.5,337
2013-02-20,54.5,56,53.5,55.5,1186
2013-02-21,54,54.95,54,54.95,301
2013-02-22,54,54.95,53.9,53.9,184
2013-02-25,53.25,54,53.1,54,180
2013-02-26,54,54.85,53.8,54.85,254
2013-02-27,53.8,55.4,53.5,55.35,277
2013-02-28,54.5,55.6,54.2,55.35,104
2013-03-01,54.4,55,54.4,54.4,151
2013-03-04,54.4,54.9,54,54.8,507
2013-03-05,54,54.1,54,54.1,100
2013-03-06,54.1,54.1,54.1,54.1,169
2013-03-07,54.7,55,54.4,54.95,461
2013-03-08,54.55,54.95,54.35,54.95,160
2013-03-11,54.4,54.4,54.15,54.15,246
2013-03-12,54.2,54.95,54,54.9,220
2013-03-13,54.3,54.9,54.3,54.9,105
2013-03-14,54.9,55,54.1,54.1,211
2013-03-15,54.1,55,54.1,54.2,168
2013-03-18,54.2,54.25,54.2,54.25,269
2013-03-19,54,54.15,54,54,300
2013-03-20,53.2,53.5,53.2,53.5,228
2013-03-21,53.5,53.5,53,53,404
2013-03-22,51.55,52.8,51.4,51.45,1205
2013-03-25,51.5,51.95,49.1,49.1,1040
2013-03-26,49.15,50,48.5,50,460
2013-03-27,49,49.2,49,49.15,129
2013-03-28,48.6,49.15,48.6,49.15,63
2013-04-02,49,49,48.5,48.5,117
2013-04-03,49.15,49.15,48.5,48.5,242
2013-04-04,48.15,48.15,48.05,48.15,470
2013-04-05,48,48,47.5,48,1367
2013-04-08,47.3,49.8,47.05,49.75,945
2013-04-09,47.5,49.4,47.5,49.4,96
2013-04-10,49.8,49.8,48.01,49.4,75
2013-04-11,48.6,49.5,48,49.45,461
2013-04-12,49.45,49.5,48.3,49,178
2013-04-15,48.01,48.88,48.01,48.88,39
2013-04-17,47.65,49,47.65,48.5,188
2013-04-18,47.65,48.8,46.95,46.95,360
2013-04-19,47,47.9,46.75,47.85,653
2013-04-22,47.05,47.5,46.01,46.5,666
2013-04-23,46.01,48,46.01,46.86,727
2013-04-24,46.53,47.95,46.51,47.9,710
2013-04-25,47.5,47.5,46.21,46.6,229
2013-04-26,46.22,46.6,46.22,46.6,172
2013-04-29,46.6,47.75,46,47,1416
2013-04-30,46.1,47.65,46.1,47.65,248
2013-05-02,46.15,47.85,46.15,47.85,74
2013-05-06,46.51,47.7,46.5,47.7,180
2013-05-07,47,47.7,46.16,47.4,467
2013-05-08,47.35,47.69,46.51,47.69,735
2013-05-09,47.5,48.8,47.5,48.5,858
2013-05-10,48.5,50,48.5,49.55,1104
2013-05-13,49.55,49.84,48.85,49.84,351
2013-05-14,49,50,49,50,848
2013-05-15,49.3,50,49.3,49.95,173
2013-05-16,49.2,49.95,49.1,49.9,221
2013-05-17,49.11,49.9,49.05,49.9,465
2013-05-20,49.03,49.82,48.2,48.2,477
2013-05-21,48.5,49.45,48.22,48.71,548
2013-05-22,48.71,50,48.7,50,403
2013-05-23,49.13,50.95,49.13,50.9,615
2013-05-24,50.89,52.85,50.88,52.85,1070
2013-05-27,52.17,53.75,52.17,52.55,762
2013-05-28,52.55,56.15,52.55,56.07,978
2013-05-29,56,56,55,55.02,737
2013-05-31,55.05,55.05,54.8,55,484
2013-06-03,54.9,54.9,54.25,54.78,342
2013-06-04,54.33,57,54.33,56.24,1714
2013-06-05,54.5,56.25,54.5,56.2,55
2013-06-06,55,55.5,55,55.5,145
2013-06-07,54.6,56,54.55,55.95,2709
2013-06-10,55.51,55.95,55.5,55.5,184
2013-06-11,55.5,55.5,54.5,55.25,536
2013-06-12,55.5,55.5,54.52,55.25,693
2013-06-13,54.59,55.25,54.5,55.2,850
2013-06-14,54.31,55,54.31,54.53,124
2013-06-17,54.52,55.2,54.52,55.2,217
2013-06-18,54.52,55.2,54.51,55,196
2013-06-19,55,55,54.51,55,251
2013-06-20,54.53,55,54,54,693
2013-06-21,54,54.6,53.35,53.95,666
2013-06-24,53.35,54,53.05,53.95,381
2013-06-25,53.8,54.9,53.05,54.9,3106
2013-06-26,53.6,53.63,53.5,53.5,183
